symbol,series,date,time,tno,p,vol,bno,sno
XXX,EQ,5-Apr-06,12:29:12,200604050622430.00,3134,5,200604057583674.00,200604050709086.00
XXX,EQ,5-Apr-06,12:29:12,200604050622431.00,3137,1,200604057583674.00,200604057071094.00
XXX,EQ,5-Apr-06,12:29:12,200604050622449.00,3137,1,200604057583693.00,200604057071094.00
XXX,EQ,5-Apr-06,12:29:26,200604050622970.00,3137,109,200604054109507.00,200604057071094.00
XXX,EQ,5-Apr-06,12:29:34,200604050623552.00,3136,1,200604050710646.00,200604050710675.00
XXX,EQ,5-Apr-06,12:29:40,200604050623778.00,3134,10,200604050710387.00,200604050711295.00
XXX,EQ,5-Apr-06,12:29:53,200604050624275.00,3136,9,200604050711879.00,200604050710675.00
XXX,EQ,5-Apr-06,12:29:54,200604050624305.00,3136,3,200604050711879.00,200604050711932.00
XXX,EQ,5-Apr-06,12:29:57,200604050624426.00,3136,138,200604050711879.00,200604050712126.00
XXX,EQ,5-Apr-06,12:30:23,200604050625641.00,3134,10,200604057584837.00,200604050713345.00
XXX,EQ,5-Apr-06,12:30:25,200604050625754.00,3134,10,200604050713473.00,200604050713345.00
XXX,EQ,5-Apr-06,12:30:25,200604050625755.00,3135.95,200,200604050713473.00,200604050713299.00
XXX,EQ,5-Apr-06,12:30:27,200604050625853.00,3136,105,200604050713473.00,200604054112635.00
XXX,EQ,5-Apr-06,12:30:38,200604050626421.00,3134,1,200604050714062.00,200604050713689.00
XXX,EQ,5-Apr-06,12:30:55,200604050627759.00,3135.9,2,200604057590349.00,200604054112635.00
XXX,EQ,5-Apr-06,12:30:55,200604050627761.00,3135,49,200604050714062.00,200604054114083.00
XXX,EQ,5-Apr-06,12:31:01,200604050628119.00,3134,10,200604057590443.00,200604054114464.00
XXX,EQ,5-Apr-06,12:31:01,200604050628120.00,3132,10,200604057584368.00,200604054114464.00
XXX,EQ,5-Apr-06,12:31:23,200604050629729.00,3132,2,200604057584368.00,200604054115640.00
XXX,EQ,5-Apr-06,12:31:27,200604050629942.00,3135,50,200604050716622.00,200604054114083.00
XXX,EQ,5-Apr-06,12:31:36,200604050630255.00,3135,107,200604054116354.00,200604054114083.00
XXX,EQ,5-Apr-06,12:31:47,200604050631300.00,3135,50,200604050717633.00,200604054114083.00
XXX,EQ,5-Apr-06,12:31:48,200604050631326.00,3135,1,200604057594226.00,200604054114083.00
XXX,EQ,5-Apr-06,12:33:53,200604050636419.00,3132.05,1,200604050716986.00,200604057602545.00
XXX,EQ,5-Apr-06,12:34:12,200604050637098.00,3135,200,200604057592320.00,200604054114083.00
XXX,EQ,5-Apr-06,12:34:33,200604050637929.00,3135,10,200604057605217.00,200604054114083.00
XXX,EQ,5-Apr-06,12:34:37,200604050638234.00,3135,10,200604057605461.00,200604054114083.00
XXX,EQ,5-Apr-06,12:35:24,200604050640017.00,3135,10,200604057608390.00,200604054114083.00
XXX,EQ,5-Apr-06,12:35:28,200604050640155.00,3135,50,200604057608637.00,200604054114083.00
XXX,EQ,5-Apr-06,12:35:31,200604050640308.00,3135,50,200604056722409.00,200604054114083.00
XXX,EQ,5-Apr-06,12:36:24,200604050642099.00,3132.05,1,200604050716986.00,200604050731109.00
XXX,EQ,5-Apr-06,12:36:32,200604050642340.00,3134.9,10,200604057612905.00,200604054130361.00
XXX,EQ,5-Apr-06,12:36:32,200604050642341.00,3135,40,200604057612905.00,200604054114083.00
XXX,EQ,5-Apr-06,12:37:03,200604050643383.00,3135,50,200604057614902.00,200604054114083.00
XXX,EQ,5-Apr-06,12:37:13,200604050643783.00,3135,3,200604057615541.00,200604054114083.00
XXX,EQ,5-Apr-06,12:37:20,200604050643968.00,3132.05,6,200604050716986.00,200604057615992.00
XXX,EQ,5-Apr-06,12:37:23,200604050644213.00,3135,7,200604057616218.00,200604054114083.00
XXX,EQ,5-Apr-06,12:37:23,200604050644214.00,3135,2,200604057616218.00,200604050731797.00
XXX,EQ,5-Apr-06,12:37:23,200604050644215.00,3135,41,200604057616218.00,200604054114083.00
XXX,EQ,5-Apr-06,12:38:06,200604050645597.00,3132,10,200604057584368.00,200604057619092.00
XXX,EQ,5-Apr-06,12:38:13,200604050645796.00,3132,1,200604057584368.00,200604057619614.00
XXX,EQ,5-Apr-06,12:38:41,200604050646752.00,3132,8,200604057584368.00,200604050736889.00
XXX,EQ,5-Apr-06,12:39:25,200604050648384.00,3135,2,200604057624103.00,200604054114083.00
XXX,EQ,5-Apr-06,12:40:48,200604050652008.00,3135,5,200604057629063.00,200604054114083.00
XXX,EQ,5-Apr-06,12:41:04,200604050652565.00,3135,10,200604057630024.00,200604054114083.00
XXX,EQ,5-Apr-06,12:41:54,200604050654577.00,3135,20,200604050746702.00,200604054114083.00
XXX,EQ,5-Apr-06,12:42:10,200604050655119.00,3135,25,200604054148367.00,200604054114083.00
XXX,EQ,5-Apr-06,12:42:41,200604050656145.00,3134,2,200604057628529.00,200604054149806.00
XXX,EQ,5-Apr-06,12:42:41,200604050656146.00,3132,1,200604057584368.00,200604054149806.00
XXX,EQ,5-Apr-06,12:42:59,200604050656847.00,3135,10,200604054150661.00,200604054114083.00
XXX,EQ,5-Apr-06,12:43:14,200604050657254.00,3133,10,200604050749785.00,200604057637459.00
XXX,EQ,5-Apr-06,12:43:27,200604050657905.00,3134.95,25,200604054151988.00,200604057638023.00
XXX,EQ,5-Apr-06,12:44:04,200604050659214.00,3133.95,20,200604054153725.00,200604057638023.00
XXX,EQ,5-Apr-06,12:44:16,200604050659595.00,3133.95,10,200604054154298.00,200604057638023.00
XXX,EQ,5-Apr-06,12:44:53,200604050661057.00,3134,10,200604050748751.00,200604050754495.00
XXX,EQ,5-Apr-06,12:45:20,200604050662271.00,3132.25,25,200604050755566.00,200604054157581.00
XXX,EQ,5-Apr-06,12:45:26,200604050662464.00,3132.25,10,200604050755566.00,200604057644996.00
XXX,EQ,5-Apr-06,12:45:47,200604050663404.00,3135,90,200604050756930.00,200604054114083.00
XXX,EQ,5-Apr-06,12:45:47,200604050663405.00,3135,15,200604050756930.00,200604050748055.00
XXX,EQ,5-Apr-06,12:45:47,200604050663406.00,3135,1,200604050756930.00,200604050756620.00
XXX,EQ,5-Apr-06,12:45:47,200604050663407.00,3135,110,200604050756930.00,200604054114083.00
XXX,EQ,5-Apr-06,12:46:06,200604050664290.00,3135,1,200604050757745.00,200604057647060.00
XXX,EQ,5-Apr-06,12:46:09,200604050664425.00,3135,1,200604057647647.00,200604057647060.00
XXX,EQ,5-Apr-06,12:46:20,200604050664768.00,3135,6,200604054160665.00,200604057647060.00
XXX,EQ,5-Apr-06,12:46:22,200604050664889.00,3135,2,200604050758482.00,200604057647060.00
XXX,EQ,5-Apr-06,12:46:31,200604050665113.00,3136.9,5,200604057648896.00,200604054160021.00
XXX,EQ,5-Apr-06,12:46:31,200604050665114.00,3137,50,200604057648896.00,200604057071094.00
XXX,EQ,5-Apr-06,12:46:31,200604050665123.00,3137,20,200604050758896.00,200604057071094.00
XXX,EQ,5-Apr-06,12:46:41,200604050665443.00,3137,43,200604050755673.00,200604057071094.00
XXX,EQ,5-Apr-06,12:46:44,200604050665534.00,3137,10,200604050755673.00,200604054161840.00
XXX,EQ,5-Apr-06,12:46:48,200604050665686.00,3139,3,200604050759603.00,200604050676419.00
XXX,EQ,5-Apr-06,12:46:48,200604050665687.00,3139,10,200604050759603.00,200604050754014.00
XXX,EQ,5-Apr-06,12:46:48,200604050665688.00,3140,1,200604050759603.00,200604054069014.00
XXX,EQ,5-Apr-06,12:46:48,200604050665689.00,3140,1,200604050759603.00,200604050681028.00
XXX,EQ,5-Apr-06,12:46:48,200604050665690.00,3140,1,200604050759603.00,200604050691365.00
XXX,EQ,5-Apr-06,12:46:48,200604050665691.00,3140,1,200604050759603.00,200604054097557.00
XXX,EQ,5-Apr-06,12:46:48,200604050665692.00,3140,1,200604050759603.00,200604054122861.00
XXX,EQ,5-Apr-06,12:46:48,200604050665693.00,3140,1,200604050759603.00,200604050732092.00
XXX,EQ,5-Apr-06,12:46:48,200604050665694.00,3140,50,200604050759603.00,200604057635794.00
XXX,EQ,5-Apr-06,12:46:57,200604050666294.00,3140.5,1,200604050760040.00,200604054028916.00
XXX,EQ,5-Apr-06,12:47:01,200604050666422.00,3140.5,1,200604054162695.00,200604054028916.00
XXX,EQ,5-Apr-06,12:47:07,200604050666675.00,3140.5,12,200604050760486.00,200604054028916.00
XXX,EQ,5-Apr-06,12:47:07,200604050666676.00,3140.5,10,200604050760486.00,200604054054068.00
XXX,EQ,5-Apr-06,12:47:07,200604050666677.00,3141,2,200604050760486.00,200604050690821.00
XXX,EQ,5-Apr-06,12:47:13,200604050666803.00,3142,3,200604050755673.00,200604050615219.00
XXX,EQ,5-Apr-06,12:47:13,200604050666804.00,3142,1,200604050755673.00,200604053640157.00
XXX,EQ,5-Apr-06,12:47:13,200604050666805.00,3142,2,200604050755673.00,200604054108622.00
XXX,EQ,5-Apr-06,12:47:17,200604050667132.00,3140,1,200604054162537.00,200604054163471.00
XXX,EQ,5-Apr-06,12:47:17,200604050667133.00,3139,1,200604050760089.00,200604054163471.00
XXX,EQ,5-Apr-06,12:47:22,200604050667373.00,3139,3,200604050761121.00,200604054163471.00
XXX,EQ,5-Apr-06,12:47:26,200604050667791.00,3143,1,200604054163862.00,200604050646639.00
XXX,EQ,5-Apr-06,12:47:27,200604050667829.00,3143,99,200604050761327.00,200604050646639.00
XXX,EQ,5-Apr-06,12:47:27,200604050667830.00,3144,1,200604050761327.00,200604050619468.00
XXX,EQ,5-Apr-06,12:47:35,200604050668246.00,3142,10,200604057652097.00,200604050761686.00
XXX,EQ,5-Apr-06,12:47:37,200604050668308.00,3145,1,200604050761764.00,200604050617980.00
XXX,EQ,5-Apr-06,12:47:37,200604050668309.00,3145,1,200604050761764.00,200604054012243.00
XXX,EQ,5-Apr-06,12:47:37,200604050668310.00,3145,2,200604050761764.00,200604054012625.00
XXX,EQ,5-Apr-06,12:47:37,200604050668311.00,3145,1,200604050761764.00,200604050616169.00
XXX,EQ,5-Apr-06,12:47:37,200604050668312.00,3145,1,200604050761764.00,200604050630767.00
XXX,EQ,5-Apr-06,12:47:37,200604050668313.00,3145,100,200604050761764.00,200604054044495.00
XXX,EQ,5-Apr-06,12:47:37,200604050668314.00,3145,5,200604050761764.00,200604054055191.00
XXX,EQ,5-Apr-06,12:47:37,200604050668315.00,3145,2,200604050761764.00,200604057549666.00
XXX,EQ,5-Apr-06,12:47:37,200604050668316.00,3145,1,200604050761764.00,200604050691594.00
XXX,EQ,5-Apr-06,12:47:37,200604050668317.00,3145,10,200604050761764.00,200604053648278.00
XXX,EQ,5-Apr-06,12:47:37,200604050668318.00,3145,1,200604050761764.00,200604050712186.00
XXX,EQ,5-Apr-06,12:47:37,200604050668319.00,3145,10,200604050761764.00,200604057589967.00
XXX,EQ,5-Apr-06,12:47:37,200604050668320.00,3145,15,200604050761764.00,200604057631977.00
XXX,EQ,5-Apr-06,12:47:41,200604050668543.00,3145,1,200604050761953.00,200604057631977.00
XXX,EQ,5-Apr-06,12:47:42,200604050668585.00,3145,1,200604054164678.00,200604057631977.00
XXX,EQ,5-Apr-06,12:47:46,200604050668765.00,3145,1,200604050762153.00,200604057631977.00
XXX,EQ,5-Apr-06,12:47:47,200604050668817.00,3145,10,200604057652097.00,200604057631977.00
XXX,EQ,5-Apr-06,12:47:49,200604050668870.00,3145,1,200604050762293.00,200604057631977.00
XXX,EQ,5-Apr-06,12:47:50,200604050668915.00,3144.8,1,200604050762340.00,200604057653510.00
XXX,EQ,5-Apr-06,12:47:55,200604050669608.00,3144.8,1,200604057653890.00,200604057653510.00
XXX,EQ,5-Apr-06,12:47:56,200604050669642.00,3144.8,5,200604050762584.00,200604057653510.00
XXX,EQ,5-Apr-06,12:48:00,200604050669792.00,3144,1,200604050762276.00,200604057651932.00
XXX,EQ,5-Apr-06,12:48:14,200604050670425.00,3142,4,200604050763389.00,200604057653510.00
XXX,EQ,5-Apr-06,12:48:16,200604050670558.00,3142,14,200604050763494.00,200604057653510.00
XXX,EQ,5-Apr-06,12:48:16,200604050670559.00,3144,9,200604050763494.00,200604057651932.00
XXX,EQ,5-Apr-06,12:48:16,200604050670560.00,3144,2,200604050763494.00,200604050763064.00
XXX,EQ,5-Apr-06,12:48:16,200604050670561.00,3145,20,200604050763494.00,200604057631977.00
XXX,EQ,5-Apr-06,12:48:22,200604050670799.00,3145,1,200604050763781.00,200604057631977.00
XXX,EQ,5-Apr-06,12:48:22,200604050670800.00,3145,50,200604050763781.00,200604057654920.00
XXX,EQ,5-Apr-06,12:48:26,200604050671022.00,3145,7,200604050763781.00,200604050763992.00
XXX,EQ,5-Apr-06,12:48:33,200604050671294.00,3144,3,200604050764266.00,200604050763992.00
XXX,EQ,5-Apr-06,12:48:46,200604050671898.00,3145,10,200604050764266.00,200604054168045.00
XXX,EQ,5-Apr-06,12:48:46,200604050671899.00,3145,1,200604050764508.00,200604054168045.00
XXX,EQ,5-Apr-06,12:48:46,200604050671900.00,3145,10,200604057656802.00,200604054168045.00
XXX,EQ,5-Apr-06,12:48:59,200604050672370.00,3145,2,200604057657874.00,200604054168045.00
XXX,EQ,5-Apr-06,12:49:03,200604050672535.00,3145,20,200604057658136.00,200604054168045.00
XXX,EQ,5-Apr-06,12:49:07,200604050672709.00,3145,7,200604050765980.00,200604054168045.00
XXX,EQ,5-Apr-06,12:49:08,200604050672710.00,3145,25,200604050765980.00,200604057658415.00
XXX,EQ,5-Apr-06,12:49:10,200604050672764.00,3145.9,1,200604057658539.00,200604050765651.00
XXX,EQ,5-Apr-06,12:49:10,200604050672765.00,3146,1,200604057658539.00,200604053999471.00
XXX,EQ,5-Apr-06,12:49:10,200604050672766.00,3146,5,200604057658539.00,200604054111105.00
XXX,EQ,5-Apr-06,12:49:10,200604050672767.00,3147,1,200604057658539.00,200604053999575.00
XXX,EQ,5-Apr-06,12:49:10,200604050672768.00,3147,12,200604057658539.00,200604054155570.00
XXX,EQ,5-Apr-06,12:49:21,200604050673169.00,3145,1,200604054169387.00,200604050766598.00
XXX,EQ,5-Apr-06,12:49:21,200604050673170.00,3141.1,9,200604050765462.00,200604050766598.00
XXX,EQ,5-Apr-06,12:49:38,200604050673913.00,3144.9,5,200604057660253.00,200604054170504.00
XXX,EQ,5-Apr-06,12:49:38,200604050673914.00,3145,5,200604057660253.00,200604057659175.00
XXX,EQ,5-Apr-06,12:49:38,200604050674019.00,3145,20,200604057116176.00,200604057659175.00
XXX,EQ,5-Apr-06,12:49:38,200604050674034.00,3145,7,200604057116176.00,200604057660296.00
XXX,EQ,5-Apr-06,12:49:53,200604050674512.00,3141.5,5,200604054170932.00,200604054171369.00
XXX,EQ,5-Apr-06,12:49:53,200604050674513.00,3141,5,200604054169142.00,200604054171369.00
XXX,EQ,5-Apr-06,12:49:53,200604050674514.00,3140.55,5,200604050761256.00,200604054171369.00
XXX,EQ,5-Apr-06,12:49:53,200604050674515.00,3140.5,50,200604057653210.00,200604054171369.00
XXX,EQ,5-Apr-06,12:49:53,200604050674516.00,3140,1,200604057659939.00,200604054171369.00
XXX,EQ,5-Apr-06,12:49:53,200604050674517.00,3136,1,200604050761325.00,200604054171369.00
XXX,EQ,5-Apr-06,12:49:53,200604050674518.00,3135,1,200604054162944.00,200604054171369.00
XXX,EQ,5-Apr-06,12:49:53,200604050674519.00,3135,2,200604054165292.00,200604054171369.00
XXX,EQ,5-Apr-06,12:49:53,200604050674520.00,3135,1,200604057660080.00,200604054171369.00
XXX,EQ,5-Apr-06,12:49:53,200604050674521.00,3133.75,10,200604054164677.00,200604054171369.00
XXX,EQ,5-Apr-06,12:49:53,200604050674522.00,3133.5,5,200604054161764.00,200604054171369.00
XXX,EQ,5-Apr-06,12:49:53,200604050674523.00,3133.1,52,200604054162771.00,200604054171369.00
XXX,EQ,5-Apr-06,12:50:45,200604050676501.00,3144.4,41,200604050770408.00,200604050769725.00
XXX,EQ,5-Apr-06,12:50:45,200604050676502.00,3144.55,9,200604050770408.00,200604054172380.00
XXX,EQ,5-Apr-06,12:50:51,200604050676729.00,3140,1,200604050769502.00,200604057110363.00
XXX,EQ,5-Apr-06,12:50:59,200604050677037.00,3140,1,200604050770984.00,200604057110363.00
XXX,EQ,5-Apr-06,12:51:20,200604050678050.00,3139,10,200604056980434.00,200604057665865.00
XXX,EQ,5-Apr-06,12:51:20,200604050678051.00,3140,18,200604056980434.00,200604057110363.00
XXX,EQ,5-Apr-06,12:51:46,200604050679136.00,3144,1,200604050773101.00,200604057666619.00
XXX,EQ,5-Apr-06,12:51:48,200604050679224.00,3140,1,200604056980434.00,200604050773195.00
XXX,EQ,5-Apr-06,12:51:52,200604050679307.00,3140,21,200604056980434.00,200604050773358.00
XXX,EQ,5-Apr-06,12:51:52,200604050679308.00,3140,1,200604057667803.00,200604050773358.00
XXX,EQ,5-Apr-06,12:52:22,200604050680595.00,3140,10,200604050774708.00,200604057669203.00
XXX,EQ,5-Apr-06,12:52:23,200604050680607.00,3138,5,200604050773587.00,200604057669745.00
XXX,EQ,5-Apr-06,12:52:23,200604050680618.00,3138,17,200604050773587.00,200604057666619.00
XXX,EQ,5-Apr-06,12:52:26,200604050680696.00,3138,7,200604057669919.00,200604057666619.00
XXX,EQ,5-Apr-06,12:52:26,200604050680697.00,3140,8,200604057669919.00,200604057669203.00
XXX,EQ,5-Apr-06,12:52:46,200604050681849.00,3136.05,10,200604057670905.00,200604054179783.00
XXX,EQ,5-Apr-06,12:53:05,200604050682393.00,3136.05,1,200604057670905.00,200604054180747.00
XXX,EQ,5-Apr-06,12:54:17,200604050685046.00,3135.25,1,200604050771563.00,200604050780118.00
XXX,EQ,5-Apr-06,12:54:26,200604050685391.00,3135.25,1,200604057677075.00,200604050780118.00
XXX,EQ,5-Apr-06,12:54:39,200604050686096.00,3135.25,1,200604054185472.00,200604050780118.00
XXX,EQ,5-Apr-06,12:54:41,200604050686169.00,3135,1,200604054174798.00,200604057672912.00
XXX,EQ,5-Apr-06,12:54:41,200604050686170.00,3135,1,200604057665577.00,200604057672912.00
XXX,EQ,5-Apr-06,12:54:59,200604050686799.00,3133.1,48,200604054162771.00,200604050782210.00
XXX,EQ,5-Apr-06,12:54:59,200604050686800.00,3133,10,200604057646944.00,200604050782210.00
XXX,EQ,5-Apr-06,12:54:59,200604050686801.00,3133,1,200604050781847.00,200604050782210.00
XXX,EQ,5-Apr-06,12:54:59,200604050686802.00,3132,18,200604057584368.00,200604050782210.00
XXX,EQ,5-Apr-06,12:54:59,200604050686803.00,3132,1,200604054174679.00,200604050782210.00
XXX,EQ,5-Apr-06,12:54:59,200604050686804.00,3132,2,200604050778622.00,200604050782210.00
XXX,EQ,5-Apr-06,12:55:09,200604050687136.00,3132,17,200604050782691.00,200604050782210.00
XXX,EQ,5-Apr-06,12:55:09,200604050687137.00,3132,1,200604050782691.00,200604054186664.00
XXX,EQ,5-Apr-06,12:55:09,200604050687138.00,3132,82,200604050782691.00,200604050782210.00
XXX,EQ,5-Apr-06,12:55:11,200604050687192.00,3132,20,200604050782829.00,200604050782210.00
XXX,EQ,5-Apr-06,12:55:13,200604050687270.00,3132,1,200604054187161.00,200604050782210.00
XXX,EQ,5-Apr-06,12:55:13,200604050687271.00,3135,4,200604054187161.00,200604054184462.00
XXX,EQ,5-Apr-06,12:55:35,200604050688282.00,3131,1,200604050718255.00,200604050782925.00
XXX,EQ,5-Apr-06,12:55:35,200604050688283.00,3131,10,200604054132861.00,200604050782925.00
XXX,EQ,5-Apr-06,12:55:35,200604050688284.00,3130,1,200604054099237.00,200604050782925.00
XXX,EQ,5-Apr-06,12:55:35,200604050688285.00,3130,2,200604054101492.00,200604050782925.00
XXX,EQ,5-Apr-06,12:55:35,200604050688286.00,3130,1,200604050704782.00,200604050782925.00
XXX,EQ,5-Apr-06,12:55:35,200604050688287.00,3130,1,200604050711603.00,200604050782925.00
XXX,EQ,5-Apr-06,12:55:35,200604050688288.00,3130,1,200604050719579.00,200604050782925.00
XXX,EQ,5-Apr-06,12:55:35,200604050688289.00,3130,3,200604050728224.00,200604050782925.00
XXX,EQ,5-Apr-06,12:55:39,200604050688383.00,3130,1,200604050728224.00,200604050784245.00
XXX,EQ,5-Apr-06,12:55:41,200604050688478.00,3130,1,200604050728224.00,200604054188608.00
XXX,EQ,5-Apr-06,12:55:45,200604050689182.00,3130,2,200604050728224.00,200604050784558.00
XXX,EQ,5-Apr-06,12:55:46,200604050689239.00,3130,11,200604050728224.00,200604057681993.00
XXX,EQ,5-Apr-06,12:55:52,200604050689490.00,3130,20,200604050728224.00,200604050784931.00
XXX,EQ,5-Apr-06,12:56:04,200604050690313.00,3132,1,200604057682871.00,200604054189918.00
XXX,EQ,5-Apr-06,12:56:04,200604050690314.00,3130,3,200604050728224.00,200604054189918.00
XXX,EQ,5-Apr-06,12:56:19,200604050691015.00,3130,2,200604050728224.00,200604050786375.00
XXX,EQ,5-Apr-06,12:56:27,200604050691689.00,3132,3,200604057684466.00,200604057684396.00
XXX,EQ,5-Apr-06,12:56:31,200604050691904.00,3132,10,200604054191385.00,200604057684396.00
XXX,EQ,5-Apr-06,12:56:34,200604050692050.00,3132,5,200604057312008.00,200604057684396.00
XXX,EQ,5-Apr-06,12:56:40,200604050692286.00,3130,7,200604050728224.00,200604054107781.00
XXX,EQ,5-Apr-06,12:56:40,200604050692287.00,3130,1,200604050731982.00,200604054107781.00
XXX,EQ,5-Apr-06,12:56:40,200604050692288.00,3130,10,200604050760165.00,200604054107781.00
XXX,EQ,5-Apr-06,12:56:40,200604050692289.00,3130,1,200604057578812.00,200604054107781.00
XXX,EQ,5-Apr-06,12:56:40,200604050692290.00,3130,1,200604057675622.00,200604054107781.00
XXX,EQ,5-Apr-06,12:56:40,200604050692291.00,3130,1,200604050781766.00,200604054107781.00
XXX,EQ,5-Apr-06,12:56:40,200604050692292.00,3130,1,200604050785137.00,200604054107781.00
XXX,EQ,5-Apr-06,12:56:59,200604050693116.00,3130,3,200604050788535.00,200604054107781.00
XXX,EQ,5-Apr-06,12:56:59,200604050693117.00,3130,1,200604050788535.00,200604050787943.00
XXX,EQ,5-Apr-06,12:57:07,200604050693599.00,3130.05,10,200604050788724.00,200604057059675.00
XXX,EQ,5-Apr-06,12:57:13,200604050693897.00,3132,7,200604057687423.00,200604057684396.00
XXX,EQ,5-Apr-06,12:57:13,200604050693898.00,3132,5,200604057687423.00,200604050786912.00
XXX,EQ,5-Apr-06,12:57:13,200604050693899.00,3133,1,200604057687423.00,200604050783760.00
XXX,EQ,5-Apr-06,12:57:13,200604050693900.00,3135,37,200604057687423.00,200604054184462.00
XXX,EQ,5-Apr-06,12:57:42,200604050695073.00,3133,3,200604054192831.00,200604050790865.00
XXX,EQ,5-Apr-06,12:57:42,200604050695107.00,3133,7,200604054193566.00,200604050790865.00
XXX,EQ,5-Apr-06,12:57:42,200604050695108.00,3134.8,18,200604054193566.00,200604057687820.00
XXX,EQ,5-Apr-06,12:57:59,200604050695770.00,3132,2,200604054193805.00,200604057690119.00
XXX,EQ,5-Apr-06,12:58:18,200604050696668.00,3132,5,200604057689655.00,200604050792717.00
XXX,EQ,5-Apr-06,12:58:18,200604050696669.00,3131.05,5,200604050791422.00,200604050792717.00
XXX,EQ,5-Apr-06,12:58:38,200604050697570.00,3132.85,44,200604054198347.00,200604057687820.00
XXX,EQ,5-Apr-06,12:58:38,200604050697571.00,3133,6,200604054198347.00,200604057691232.00
XXX,EQ,5-Apr-06,12:58:43,200604050697839.00,3133,19,200604050793983.00,200604057691232.00
XXX,EQ,5-Apr-06,12:58:43,200604050697840.00,3134.7,1,200604050793983.00,200604050793159.00
XXX,EQ,5-Apr-06,12:58:45,200604050697925.00,3131.05,5,200604050791422.00,200604053746568.00
XXX,EQ,5-Apr-06,12:58:45,200604050697926.00,3131,5,200604050788803.00,200604053746568.00
XXX,EQ,5-Apr-06,12:59:45,200604050700397.00,3133.85,200,200604057694474.00,200604050793159.00
XXX,EQ,5-Apr-06,12:59:53,200604050700887.00,3132.5,1,200604050796752.00,200604050509767.00
XXX,EQ,5-Apr-06,13:00:02,200604050701374.00,3132.55,53,200604050796930.00,200604050793159.00
XXX,EQ,5-Apr-06,13:00:02,200604050701375.00,3132.5,9,200604050796752.00,200604050793159.00
XXX,EQ,5-Apr-06,13:00:05,200604050701476.00,3130,5,200604054193117.00,200604057697823.00
XXX,EQ,5-Apr-06,13:00:05,200604050701477.00,3130,4,200604050788977.00,200604057697823.00
XXX,EQ,5-Apr-06,13:00:05,200604050701478.00,3130,1,200604057688218.00,200604057697823.00
XXX,EQ,5-Apr-06,13:00:15,200604050701993.00,3132,200,200604057698433.00,200604050793159.00
XXX,EQ,5-Apr-06,13:00:45,200604050704506.00,3133.75,4,200604050800139.00,200604057695170.00
XXX,EQ,5-Apr-06,13:00:57,200604050705473.00,3133.75,5,200604050800835.00,200604057695170.00
XXX,EQ,5-Apr-06,13:01:00,200604050705593.00,3133.75,1,200604050801027.00,200604057695170.00
XXX,EQ,5-Apr-06,13:01:22,200604050706978.00,3131.1,14,200604050801027.00,200604057702826.00
XXX,EQ,5-Apr-06,13:01:22,200604050706979.00,3130.25,1,200604050798868.00,200604057702826.00
XXX,EQ,5-Apr-06,13:01:32,200604050707604.00,3131,100,200604054207970.00,200604053770161.00
XXX,EQ,5-Apr-06,13:01:34,200604050707717.00,3131,15,200604057703716.00,200604053770161.00
XXX,EQ,5-Apr-06,13:01:37,200604050708008.00,3130.25,62,200604050798868.00,200604050803226.00
XXX,EQ,5-Apr-06,13:01:37,200604050708009.00,3130.2,7,200604057699044.00,200604050803226.00
XXX,EQ,5-Apr-06,13:01:37,200604050708010.00,3130,2,200604050790574.00,200604050803226.00
XXX,EQ,5-Apr-06,13:01:37,200604050708011.00,3130,1,200604050791567.00,200604050803226.00
XXX,EQ,5-Apr-06,13:01:37,200604050708012.00,3130,1,200604054202485.00,200604050803226.00
XXX,EQ,5-Apr-06,13:01:37,200604050708013.00,3130,1,200604057700271.00,200604050803226.00
XXX,EQ,5-Apr-06,13:01:42,200604050708253.00,3127.05,1,200604057691209.00,200604050803545.00
XXX,EQ,5-Apr-06,13:01:43,200604050708316.00,3129.9,1,200604057704329.00,200604050803383.00
XXX,EQ,5-Apr-06,13:01:48,200604050708727.00,3127.05,1,200604057691209.00,200604057704706.00
XXX,EQ,5-Apr-06,13:01:49,200604050708777.00,3127.05,198,200604057691209.00,200604050803971.00
XXX,EQ,5-Apr-06,13:01:49,200604050708778.00,3126,12,200604054195846.00,200604050803971.00
XXX,EQ,5-Apr-06,13:01:49,200604050708779.00,3125.3,50,200604054193071.00,200604050803971.00
XXX,EQ,5-Apr-06,13:01:49,200604050708780.00,3125,1,200604056904413.00,200604050803971.00
XXX,EQ,5-Apr-06,13:01:49,200604050708781.00,3125,1,200604050190971.00,200604050803971.00
XXX,EQ,5-Apr-06,13:01:49,200604050708782.00,3125,1,200604053548025.00,200604050803971.00
XXX,EQ,5-Apr-06,13:01:49,200604050708783.00,3125,1,200604050303827.00,200604050803971.00
XXX,EQ,5-Apr-06,13:01:49,200604050708784.00,3125,20,200604053727120.00,200604050803971.00
XXX,EQ,5-Apr-06,13:01:49,200604050708785.00,3125,3,200604057264443.00,200604050803971.00
XXX,EQ,5-Apr-06,13:01:49,200604050708786.00,3125,2,200604053847751.00,200604050803971.00
XXX,EQ,5-Apr-06,13:01:49,200604050708787.00,3125,15,200604057277562.00,200604050803971.00
XXX,EQ,5-Apr-06,13:01:49,200604050708788.00,3125,1,200604057441331.00,200604050803971.00
XXX,EQ,5-Apr-06,13:01:49,200604050708789.00,3125,1,200604050610639.00,200604050803971.00
